통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무,유아인구,인구대비아동,20-40직장인구,20-40직장인구비,인구대비예산,20-40생활인구,한부모저소득평균
1117065,11530760,구로구,개봉3동,17141.22186,859.2533821,377.9130671,522.6953052,634.0806078,635.4347813,737.1428676,780.3212577,367.0994431,440.5129918,529.4580839,685.2594094,631.9187836,56.0,0.0,226,1072,1111703,1144232,930281,233.3677419,37.57419355,45.16774194,54.4,9,32587,0,2384.58715,0.13911418739434014,137.14193549,0.5876644919877849,64.85552833279762,4816.5028305999995,649.0
1117067,11530770,구로구,오류1동,15226.4148,429.4580497,178.6349412,701.567967,703.3577649,543.4827595,632.7151426,510.256894,199.9462773,718.3969445,701.846413,650.8137124,493.426398,130.0,0.0,226,1072,1111703,1144232,930281,821.9324324,96.02702703,140.5405405,206.5540541,8,32587,1,1318.2961622,0.08657955135965427,443.12162163,0.5391217138568287,73.01147476949072,5145.607101899999,649.0
1117068,11530780,구로구,오류2동,51827.41534,3206.483254,1263.808056,1621.646802,2293.090811,2175.727185,2203.688404,3322.642194,1309.699519,1566.797905,1881.536848,2599.722449,2243.932046,115.0,0.0,226,1072,1111703,1144232,930281,315.2580645,59.16129032,99.06451613,73.35483871,30,32587,0,9102.633023,0.17563355153415605,231.58064516,0.7345748491074683,21.45009533481397,16586.14245,649.0
1117069,11530790,구로구,수궁동,22791.72551,925.6235202,490.9245532,695.2975294,856.5768001,883.7865012,906.719319,841.4428105,362.6502209,700.0237971,725.6959892,967.3682901,927.2981149,103.0,7.0,226,1072,1111703,1144232,930281,308.311828,20.0,34.61290323,61.88172043,11,32587,0,2620.6411048,0.1149821282136001,116.49462366,0.3778467547472749,48.77660533039651,6662.766341,649.0
1117070,11530595,구로구,가리봉동,11453.13657,88.35843045,45.49141108,730.287252,822.9962588,594.7313686,714.4163888,84.50026946,44.04267758,635.1998909,519.717018,498.9304476,368.0378618,45.0,2.0,226,1072,1111703,1144232,930281,360.6158192,64.33898305,105.5367232,98.32768362,4,32587,1,262.39278857,0.022910124834912362,268.20338987,0.7437371728866188,97.06537534110623,4884.3164865,649.0
1117071,11530530,구로구,구로2동,33775.29319,618.0025218,363.2744645,1397.340689,1663.681443,1583.744619,1840.446656,617.8650515,315.2372782,1295.661727,1266.883859,1459.247458,1288.003943,100.0,0.0,226,1072,1111703,1144232,930281,177.7580645,23.19892473,42.29569892,46.66129032,13,32587,0,1914.379316,0.05667987262851648,112.15591397,0.6309469800173257,32.914680969494796,11795.010393999999,649.0
1117072,11530740,구로구,개봉1동,29418.43861,1178.526832,538.1400975,997.146845,1196.046537,1047.459061,1229.067702,958.5700075,474.0983656,942.5565394,1135.02691,1158.900788,981.1053771,148.0,0.0,226,1072,1111703,1144232,930281,358.9548387,34.78709677,72.55483871,93.34193548,15,32587,0,3149.3353026,0.1070531085742079,200.68387095999998,0.5590783277551065,37.78932712024039,8687.3097595,649.0
1118051,11545510,금천구,가산동,58976.73459,620.584959,213.1576157,4676.007262,4879.873942,3974.115138,4026.183768,446.4308871,201.742935,4428.921117,3322.236862,2720.1572,2045.745286,167.0,4.0,188,919,773456,821254,655249,14631.07834,3390.470046,4660.064516,3434.723502,9,69304,0,1481.9163968,0.025127135422164784,11485.258064000001,0.7849905384349136,13.114595193799454,30073.240575000003,553.5
1118052,11545610,금천구,독산1동,34164.34541,1138.117687,375.1632287,2006.459548,2020.536528,1580.345158,1600.699041,979.3467614,327.6009852,1725.624742,1711.911072,1585.596646,1220.219929,284.0,5.0,188,919,773456,821254,655249,1152.474654,118.3963134,219.7142857,246.562212,15,69304,0,2820.2286623,0.08254888622787752,584.6728111,0.5073194530315458,22.639274680017934,13451.392664,553.5
1118053,11545620,금천구,독산2동,14707.6977,351.5312302,201.0358177,616.4842392,743.2493761,571.9790023,594.5986219,303.7556321,175.1621181,627.3811738,617.9700897,636.7294453,519.5895623,76.0,5.0,188,919,773456,821254,655249,319.5268817,39.46236559,64.87096774,84.52688172,12,69304,0,1031.4847981,0.07013230888611478,188.86021505,0.5910620541382763,52.58851628423121,4927.981510600001,553.5
1118054,11545630,금천구,독산3동,22439.91135,494.2333607,231.1737676,1018.704181,1094.28082,910.4805174,940.8914843,461.324555,263.7089599,1090.528942,941.3552848,1006.290888,791.1379222,95.0,8.0,188,919,773456,821254,655249,352.6700508,33.49746193,54.59898477,71.70558376,12,69304,0,1450.4406432,0.06463664764878851,159.80203046,0.4531205020032282,34.467872351911055,7793.6700397,553.5
1118055,11545640,금천구,독산4동,11536.89631,226.4648019,145.6206087,462.3363479,582.4885493,449.2247284,489.4609293,218.8631329,130.4853812,512.3515947,465.6496705,467.7662089,390.9734606,55.0,2.0,188,919,773456,821254,655249,229.0,32.22580645,48.12903226,68.80645161,8,69304,0,721.4339247,0.0625327562383197,149.16129031999998,0.6513593463755457,67.04194778361494,3820.2514896000002,553.5
1118057,11545670,금천구,시흥1동,28161.54709,989.3259769,464.6293416,1061.907344,1180.284004,1088.501549,1180.474781,912.259005,424.3913897,1060.480648,1092.119663,1138.603343,991.8471511,134.0,7.0,188,919,773456,821254,655249,624.0757576,102.2323232,157.8787879,129.8232323,25,69304,0,2790.6057131999996,0.09909277016215233,389.9343434,0.6248189240671124,27.464968367261672,8794.2184831,553.5
1118058,11545680,금천구,시흥2동,15786.4224,722.5055332,424.0802578,365.3751712,512.1174455,493.2997879,720.0562122,886.1049796,521.7077567,374.9344748,426.7101645,598.6211406,627.4669753,64.0,4.0,188,919,773456,821254,655249,741.477483,133.0144371,179.3403143,177.7909515,15,69304,0,2554.3985273,0.16180984282417274,490.1457029,0.6610392279437567,48.99501485529743,4118.581372,553.5
1118059,11545690,금천구,시흥3동,10383.08006,288.8355649,144.0066426,336.7506865,447.4792859,443.5015878,548.1975597,380.258035,187.7696955,315.9823359,325.0079701,405.6364279,348.6617916,35.0,2.0,188,919,773456,821254,655249,321.8648649,32.83783784,67.66216216,83.39189189,4,69304,0,1000.8699379999999,0.09639431962542336,183.89189189,0.571332605524164,74.49196149220485,3171.2176454,553.5
1118060,11545700,금천구,시흥4동,11927.63443,426.4177207,232.2296306,391.5206672,438.7260482,421.5744887,418.9529006,449.7854248,243.0786368,399.6297105,415.9375735,453.2351721,390.2362358,76.0,3.0,188,919,773456,821254,655249,91.0,7.032258065,14.88709677,28.17741935,19,69304,0,1351.5114128999999,0.1133092584981245,50.096774185,0.5505140020329671,64.84571643599577,3329.8127965999997,553.5
1118061,11545710,금천구,시흥5동,11970.84271,355.9806424,207.2450258,358.5214616,448.559674,376.1496298,518.2571132,419.2122787,274.4218328,360.9986169,370.5173482,364.9541574,415.5900927,75.0,7.0,188,919,773456,821254,655249,108.6290323,15.4516129,21.22580645,29.72580645,13,69304,0,1256.8597797,0.10499342528743325,66.4032258,0.6112843352651315,64.61165840512493,3213.5480938,553.5
1119054,11560540,영등포구,여의동,89003.62511,1626.37307,785.2512242,5424.393787,6604.771914,6131.043766,6057.973068,2001.126772,902.1358493,5029.302789,4785.006533,5280.056328,3861.67976,108.0,5.0,113,529,1002783,1060180,861532,25606.96129,4255.851613,8330.258065,7452.664516,27,101354,0,5314.8869155,0.05971539820913257,20038.774194,0.7825518212434491,11.266765806006843,43174.227945,321.0
1119055,11560550,영등포구,당산1동,25280.20945,746.934287,259.0526504,1334.773773,1440.186163,1064.214434,1142.35912,519.894751,196.5545911,1353.728548,1361.758271,1321.683992,1014.572536,155.0,2.0,113,529,1002783,1060180,861532,1535.011976,273.4610778,462.2694611,359.2754491,10,101354,0,1722.4362795,0.06813378199681015,1095.0059880000001,0.7133533842865601,39.666720403695074,10033.276837,321.0
1119056,11560560,영등포구,당산2동,37245.43359,1405.797863,515.6431326,1989.107231,1944.073115,1568.983288,1523.520006,1375.160304,523.5434952,2437.808793,2351.231504,1995.205211,1401.080675,187.0,5.0,113,529,1002783,1060180,861532,2660.895161,438.5887097,507.516129,548.3225806,19,101354,0,3820.1447948,0.10256679615687621,1494.4274193,0.5616258172074597,26.923649514694777,15211.009822999999,321.0
1119061,11560610,영등포구,양평1동,19044.52916,786.2860579,253.6406605,1022.759667,1141.711241,951.1917187,959.9705327,645.7449022,232.9527049,1016.306563,1123.058362,1170.844704,836.2489049,159.0,6.0,113,529,1002783,1060180,861532,890.3333333,82.92473118,193.5806452,221.5376344,10,101354,0,1918.6243255000002,0.10074411970917953,498.04301078,0.5593893794069408,52.65464908978617,8222.0916933,321.0
1119062,11560620,영등포구,양평2동,29202.30736,979.6673262,444.1284065,1657.484569,1955.485864,1467.789198,1449.80221,711.645311,318.0168172,1626.507053,1767.759415,1672.652632,1165.732985,171.0,3.0,113,529,1002783,1060180,861532,1220.245161,196.7677419,407.2064516,313.8193548,17,101354,0,2453.4578608999996,0.08401589061625436,917.7935482999999,0.7521386501937538,34.339170108645824,12763.213926,321.0
1119063,11560630,영등포구,신길1동,18065.19565,363.6534484,220.9114935,939.8063781,835.6778185,749.8394,745.5054936,502.0925538,249.307352,881.6579453,751.8944579,733.9446606,595.5152511,98.0,4.0,113,529,1002783,1060180,861532,292.547486,47.10055866,68.68715084,67.25139665,9,101354,1,1335.9648477,0.07395241510711233,183.03910615,0.6256731467861597,55.50911373605854,6233.8414051,321.0
1119065,11560650,영등포구,신길3동,13253.77338,474.4306126,222.6600209,488.2062845,592.178884,485.1600622,529.5418695,468.7476099,219.3607531,463.2910134,525.9626374,556.9966786,442.8672763,52.0,4.0,113,529,1002783,1060180,861532,97.91764706,10.16470588,23.01176471,29.30588235,6,101354,0,1385.1989965,0.10451355676491882,62.48235294,0.6381112579401885,75.66018908345028,4084.2047058999997,321.0
1119066,11560660,영등포구,신길4동,7903.974723,189.1341376,127.3922225,264.7786632,382.7883095,298.4513479,374.9243586,184.352874,122.0605111,285.7353426,319.5751339,340.4552869,296.6969827,52.0,5.0,113,529,1002783,1060180,861532,417.7741935,69.06451613,104.7419355,102.3870968,11,101354,0,622.9397452000001,0.07881347891805499,276.19354842999996,0.6611072505846389,126.87072455861647,2563.4054253,321.0
1119067,11560670,영등포구,신길5동,8286.172614,211.6912366,158.5868457,257.2379639,405.60377,365.8348643,353.0263363,312.7575738,171.512159,238.5160226,297.2295731,413.4510154,347.5981759,62.0,3.0,113,529,1002783,1060180,861532,161.2419355,14.79032258,35.77419355,58.83870968,3,101354,0,854.5478151,0.10312937648151196,109.40322581000001,0.6785035510194555,121.01884026718636,2678.4977215000004,321.0
1119068,11560680,영등포구,신길6동,23283.93451,995.3159537,479.0055027,802.3809907,1074.797376,941.429835,984.3082464,1117.896222,469.0342464,902.683224,948.9985857,1180.43347,989.9177308,102.0,4.0,113,529,1002783,1060180,861532,340.9056604,43.67924528,84.22641509,92.75471698,13,101354,0,3061.2519248000003,0.13147485548394974,220.66037735,0.6472769536624567,43.06759235941521,7824.9494586,321.0
1119069,11560690,영등포구,신길7동,13713.34199,606.2187436,300.2703187,482.8639597,597.4421127,518.0793381,559.9351289,704.9469936,301.8476171,490.1967436,509.290944,688.5835948,567.4249464,79.0,3.0,113,529,1002783,1060180,861532,858.8387097,25.90322581,87.90322581,156.7903226,10,101354,0,1913.2836730000001,0.1395198686356104,270.59677422,0.3150728666090538,73.12462569162544,4413.8167682,321.0
1119070,11560700,영등포구,대림1동,16970.97886,355.7276085,242.2915509,556.1858543,779.7977402,685.7656086,784.2140905,501.702779,230.4327472,576.3661709,584.8593068,812.9360379,665.8286426,57.0,3.0,113,529,1002783,1060180,861532,391.4758065,102.2016129,97.55645161,85.84677419,8,101354,0,1330.1546856,0.07837819471539899,285.6048387,0.7295593596280132,59.088106129430415,5445.9534518,321.0
1119071,11560710,영등포구,대림2동,18457.95907,248.4588214,121.4221254,862.4275175,985.0534845,838.3072949,1008.811019,252.9376669,124.2503448,692.0304297,738.6186492,778.9721679,657.0446369,42.0,4.0,113,529,1002783,1060180,861532,145.5612903,12.64516129,18.10322581,27.28387097,5,101354,0,747.0689585,0.040474082517293175,58.03225807,0.3986791952063371,54.32794580359853,6561.2651996,321.0
1119072,11560720,영등포구,대림3동,25905.11915,609.6207146,325.9428633,1062.207469,1287.638112,1032.356823,1267.013065,555.4426805,238.7132187,1010.819012,1056.984762,1089.171972,913.6679721,98.0,8.0,113,529,1002783,1060180,861532,625.9516129,78.06451613,120.5080645,157.0806452,9,101354,0,1729.7194771000002,0.06677133840166107,355.65322583,0.5681800613665293,38.70983932532887,8719.8591871,321.0
1119073,11560515,영등포구,영등포본동,18862.37297,650.4309294,248.2001964,843.2012436,959.3848098,740.8351895,763.4373913,507.6393399,184.275817,905.9465445,866.5323293,817.0618011,652.195477,90.0,0.0,113,529,1002783,1060180,861532,557.2365591,82.74193548,142.6989247,141.7419355,13,101354,0,1590.5462827,0.08432376378251627,367.18279568,0.6589352218257928,53.1631413287657,6548.5947860999995,321.0
1119074,11560535,영등포구,영등포동,50610.1291,1045.399927,410.7581091,3196.50843,3052.389939,2220.799158,2222.163892,1447.151244,446.8046876,3694.661803,3119.071322,2689.159666,1897.063458,252.0,5.0,113,529,1002783,1060180,861532,1219.479798,202.1313131,333.1666667,286.1767677,9,101354,0,3350.1139676999996,0.06619453511135184,821.4747475,0.6736271882873782,19.813879510534584,22091.817668,321.0
1119075,11560585,영등포구,도림동,14516.9188,500.5792719,196.1924999,651.1959304,743.9217987,563.7267976,631.8282549,434.490444,158.4366891,581.1802521,694.5176203,681.9417452,552.1199837,117.0,1.0,113,529,1002783,1060180,861532,102.8190476,9.60952381,17.06666667,24.87619048,9,101354,0,1289.6989049,0.08884109105163555,51.55238096000001,0.5013894036497573,69.07684845629915,5100.4323829,321.0
1119076,11560605,영등포구,문래동,39607.27439,1585.959017,697.3271427,1631.873049,2157.357819,2056.421767,1982.150063,1433.194332,624.189099,1623.175809,1897.481465,2216.562276,1986.476054,198.0,5.0,113,529,1002783,1060180,861532,1143.411429,176.3485714,274.4,304.68,27,101354,0,4340.6695907,0.10959273662607613,755.4285714,0.6606795701357293,25.318152168864756,15551.498302000002,321.0
1120052,11590520,동작구,노량진2동,17902.07355,214.6479738,141.1266405,977.8686085,814.7764142,643.2941825,744.7620358,204.1909088,133.5095948,947.8747909,694.2528513,626.905041,546.6094126,35.0,0.0,104,720,1102876,1127620,810242,142.3904762,26.02857143,32.55238095,30.7047619,1,16559,0,693.4751179,0.03873713935780361,89.28571428000001,0.6270483578872954,61.60604786477374,5996.3433368,412.0
1120053,11590530,동작구,상도1동,45465.28592,1683.879791,739.9782933,1443.166781,1578.067347,1500.297616,1487.205847,1689.711582,686.8104135,1931.791199,1480.136785,1721.448286,1581.560659,164.0,7.0,104,720,1102876,1127620,810242,433.3309353,62.15107914,110.2805755,114.7410072,15,16559,0,4800.3800798,0.10558341342550166,287.17266184,0.6627098100928036,24.257540180009055,12723.674520000002,412.0
1120054,11590540,동작구,상도2동,22580.88685,1161.128477,425.9365103,803.7016235,926.2043657,814.1623272,926.607732,987.3574225,383.4978573,971.5862106,876.4738815,1079.023022,867.5016958,93.0,3.0,104,720,1102876,1127620,810242,204.2297297,24.02702703,37.63513514,51.44594595,16,16559,0,2957.9202671,0.13099220977231016,113.10810812,0.5538278304835851,48.84112866452807,7265.2608583,412.0
1120055,11590550,동작구,상도3동,18027.19908,729.2718845,329.967868,753.0958202,773.6792289,607.3042527,678.7602657,590.3173583,254.6875481,905.4482465,807.4549377,830.3095378,670.7722553,108.0,3.0,104,720,1102876,1127620,810242,141.4666667,13.76190476,30.0952381,38.1047619,7,16559,0,1904.2446589,0.10563175402065844,81.96190476,0.579372559429931,61.178444588409135,6026.824544800001,412.0
1120056,11590560,동작구,상도4동,22012.93157,936.0160052,434.9072132,854.1343135,924.3857696,776.7632015,823.2116414,1045.247951,395.2131711,866.9490544,938.8479349,1024.555739,793.6129703,96.0,5.0,104,720,1102876,1127620,810242,185.8474576,29.81355932,39.75423729,46.87288136,13,16559,0,2811.3843405000002,0.12771512651824413,116.44067797,0.6265389878004981,50.10127780995051,7002.460624599999,412.0
1120063,11590620,동작구,사당1동,26004.1697,678.4402277,263.4719325,1427.193999,1262.646586,965.2243755,1016.036199,631.431974,230.3268953,1671.566906,1367.135577,1200.004792,960.111849,149.0,4.0,104,720,1102876,1127620,810242,619.327957,117.9892473,154.7580645,169.0591398,6,16559,0,1803.6710295,0.0693608390618986,441.80645159999995,0.7133642952920983,42.411506028588946,9869.920283500001,412.0
1120065,11590640,동작구,사당3동,20272.76193,914.8294138,390.2239901,639.1545543,832.9637019,719.9691547,853.1050283,857.5244198,340.5266506,641.5461336,792.0027584,1021.872388,835.4072356,89.0,3.0,104,720,1102876,1127620,810242,66.46428571,7.035714286,13.61904762,17.07142857,10,16559,0,2503.1044742999998,0.12347131007323972,37.726190476,0.567615977106993,54.40186215416184,6336.020954799998,412.0
1120066,11590650,동작구,사당4동,12804.6076,515.9144209,201.6464359,566.1360797,590.3169459,490.6654905,539.2731506,346.0076145,131.9899144,628.7005867,625.6345816,558.005324,485.1504513,66.0,0.0,104,720,1102876,1127620,810242,357.5142857,27.40952381,53.11428571,69.12380952,9,16559,0,1195.5583857000001,0.09336938882063049,149.64761904,0.41857801219605917,86.13118296573181,4483.8826103,412.0
1120067,11590651,동작구,사당5동,11328.27399,431.8984811,200.6133547,406.57089,491.1991281,459.4730711,469.5592344,458.7857251,197.5455591,453.5736689,475.830797,575.1025004,507.427956,103.0,4.0,104,720,1102876,1127620,810242,174.8870968,29.82258065,34.64516129,41.43548387,4,16559,0,1288.84312,0.11377224113203145,105.90322581,0.6055519689432,97.35604920692778,3838.7372459000003,412.0
1120068,11590660,동작구,대방동,42456.00768,1110.760332,853.8399052,1618.866713,1625.827861,1562.137086,1775.111373,1272.624536,976.7480197,1864.17417,1617.662854,1718.975493,1683.647479,139.0,8.0,104,720,1102876,1127620,810242,3508.464516,610.5419355,655.9741935,653.4193548,14,16559,0,4213.9727929,0.0992550412337781,1919.9354838,0.5472295572733676,25.97691258001958,13466.403029,412.0
1120069,11590670,동작구,신대방1동,16802.19747,581.4067225,375.1737251,577.6128914,651.7538222,577.5507223,800.0551101,647.8374251,450.5222156,674.893632,578.1966326,684.0424096,634.8148591,90.0,0.0,104,720,1102876,1127620,810242,142.0,14.03225806,35.80645161,43.09677419,10,16559,0,2054.9400883,0.12230186509645871,92.93548386,0.6544752384507042,65.6387952807461,5178.9200793,412.0
1120070,11590680,동작구,신대방2동,24344.70112,847.0606816,451.3540614,994.5902694,1106.42109,995.7775846,1123.334641,837.1779704,412.5634915,1267.609585,1079.429662,1126.798847,976.1446231,68.0,0.0,104,720,1102876,1127620,810242,2145.122581,383.1225806,761.2580645,594.1032258,13,16559,0,2548.1562049,0.10466984960462722,1738.4838709,0.8104356768691345,45.30250729157442,8670.1063021,412.0
1120071,11590605,동작구,흑석동,33009.96782,1213.353309,563.3415982,928.7069098,1133.340115,1075.602171,1200.252685,1099.835636,489.8172425,1482.337575,966.4131776,1357.61049,1049.228659,109.0,8.0,104,720,1102876,1127620,810242,109.8232323,18.81818182,23.76262626,28.07575758,11,16559,0,3366.3477857000007,0.1019797354561614,70.65656566,0.6433662912687738,33.410393067144774,9193.4917824,412.0
1120072,11590510,동작구,노량진1동,37045.22898,933.6395917,410.708768,2357.371892,1823.43687,1283.271691,1284.476779,719.0222723,332.9870544,2309.234815,1480.571254,1409.841034,1083.577505,127.0,5.0,104,720,1102876,1127620,810242,609.7664671,65.56287425,159.1017964,163.8383234,15,16559,0,2396.3576864,0.06468734982563469,388.50299405,0.6371340751118847,29.771067162128254,13031.781840000001,412.0
1120073,11590630,동작구,사당2동,32427.222,1570.600382,555.1707969,1011.847631,1258.198248,1208.172411,1289.018747,1355.0376,474.7105751,1069.707574,1158.001829,1422.676953,1201.138912,132.0,2.0,104,720,1102876,1127620,810242,443.3612903,60.50322581,86.31612903,104.516129,14,16559,1,3955.519354,0.12198144367716729,251.33548384000002,0.5668863956750354,34.01080733958647,9618.762305,412.0
1121052,11620525,관악구,보라매동,17003.60563,460.4268942,204.1016961,869.3657819,807.8208892,706.2967797,697.74514,495.8537311,217.6620506,1022.412586,748.2717303,741.9708307,618.0488003,163.0,3.0,187,1225,1190444,1213512,1026445,289.5,31.91935484,61.93548387,79.59677419,13,12090,0,1378.0443719999998,0.08104424449651271,173.4516129,0.5991420134715025,70.01126854528206,6211.9325381,706.0
1121054,11620545,관악구,청림동,10676.61427,547.9959456,215.3530347,367.3475694,446.2440461,425.6715923,448.5476401,522.4755502,198.2242603,291.2767248,391.1618626,559.6624602,435.5819729,78.0,4.0,187,1225,1190444,1213512,1026445,136.7258065,26.69354839,32.19354839,32.20967742,15,12090,0,1484.0487908,0.13899994448333666,91.0967742,0.6662734456058959,111.5001413271063,3365.4938684000003,706.0
1121057,11620575,관악구,행운동,23729.6048,681.7633428,294.5147402,1453.934235,1098.158999,798.7168096,798.0746032,646.3496799,271.6302794,1833.192673,1289.19213,1043.415727,807.7238081,118.0,7.0,187,1225,1190444,1213512,1026445,150.7354839,20.54193548,32.79354839,36.30322581,8,12090,0,1894.2580423000002,0.07982678423283307,89.63870968,0.594675569154424,50.16703860150254,9122.4089849,706.0
1121058,11620585,관악구,낙성대동,24010.31161,408.1396192,185.5964687,1432.603943,1079.35027,816.6948227,739.6447109,532.6566882,258.4281966,2040.008047,1206.650759,931.4941255,631.2898476,80.0,2.0,187,1225,1190444,1213512,1026445,279.7983871,44.89516129,86.78225806,62.34677419,6,12090,1,1384.8209726999999,0.0576760933049798,194.02419354,0.6934428591636438,49.58053103751451,8877.736525700002,706.0
1121061,11620615,관악구,중앙동,17132.88315,418.7756175,232.0433687,979.4722572,751.307914,567.4645347,607.7797066,369.7475627,212.4986021,1338.311019,920.6692345,680.3066432,614.9454771,63.0,2.0,187,1225,1190444,1213512,1026445,360.1756757,44.41891892,77.93243243,92.64864865,3,12090,0,1233.065151,0.07197067418276298,215.0,0.5969309270598253,69.48299300109333,6460.2567863,706.0
1121062,11620625,관악구,인헌동,25486.7654,656.3500095,331.6373058,1400.419296,1179.128877,890.6200516,937.4123993,685.2677886,333.8275282,1728.199289,1441.473234,1162.042736,831.7134195,106.0,1.0,187,1225,1190444,1213512,1026445,303.1532258,39.77419355,66.80645161,74.58064516,10,12090,0,2007.0826321,0.07874999438335945,181.16129031999998,0.5975898486381865,46.708320232743226,9571.0093024,706.0
1121063,11620630,관악구,남현동,23026.08441,720.6496206,214.8390381,1120.499923,988.3417364,760.3691384,835.8139831,775.703053,244.2243888,1216.963965,996.4550262,941.9162523,785.7305695,119.0,2.0,187,1225,1190444,1213512,1026445,508.8151261,80.13445378,133.4453782,135.6302521,3,12090,0,1955.4161005,0.08492178112796209,349.21008408,0.6863201704647593,51.69980179013858,7646.0905939,706.0
1121064,11620645,관악구,서원동,22979.4957,412.5135357,165.1699254,1565.116981,1175.96042,815.2169782,800.8888685,395.403813,146.2816976,1769.025034,1118.981297,914.4191156,637.5484079,217.0,1.0,187,1225,1190444,1213512,1026445,546.516129,86.0,96.55913978,96.08602151,6,12090,0,1119.3689717,0.04871164216628131,278.64516129000003,0.5098571597509065,51.80461814921378,8797.1571022,706.0
1121065,11620655,관악구,신원동,16675.58165,210.613161,119.3302706,1040.917576,848.4901919,620.0645005,560.0952267,245.4893714,120.0994906,1231.723875,812.8913783,639.0036339,527.7571922,67.0,3.0,187,1225,1190444,1213512,1026445,156.2419355,15.67741935,31.33870968,39.61290323,7,12090,0,695.5322936,0.04170962717813204,86.62903226,0.5544544234092645,71.38845438713678,6280.943574499999,706.0
1121066,11620665,관악구,서림동,17464.47339,374.7881633,173.8970609,1178.040451,1005.63596,741.8504707,753.7641116,320.1381631,146.1377632,1028.623483,722.2877681,632.8330261,465.8547587,115.0,4.0,187,1225,1190444,1213512,1026445,234.3548387,23.04032258,43.38709677,63.14516129,8,12090,0,1014.9611504999999,0.05811576036876998,129.57258064,0.5528905712327417,68.16375011236454,6528.8900292,706.0
1121068,11620685,관악구,신사동,21353.7383,403.1743934,222.3698882,1254.348485,1013.440374,745.6063215,794.6232834,330.2010599,178.0856478,1498.390555,980.012717,879.5309939,619.9409203,70.5,5.0,187,1225,1190444,1213512,1026445,290.5252525,46.0959596,77.48484848,81.22727273,17,12090,0,1133.8309893,0.05309754073833527,204.80808080999998,0.7049579306707597,55.748739788573694,7785.893650099999,706.0
1121069,11620695,관악구,신림동,29640.32662,305.1066768,100.978211,2279.793256,1708.945758,1149.44015,1129.442665,289.7467442,105.5666717,2764.639965,1641.264893,1204.347422,853.4741998,126.0,0.0,187,1225,1190444,1213512,1026445,339.5337838,48.37837838,65.79054054,84.9527027,3,12090,1,801.3983037,0.027037431603714225,199.12162161999998,0.5864559908927685,40.162985221517104,12731.3483088,706.0
1121071,11620715,관악구,난향동,10689.44261,485.3128442,238.2336154,260.9915722,319.3559346,486.6332514,505.197161,619.9632395,292.9149306,245.9624243,313.1360924,421.3555014,501.1080016,34.0,3.0,187,1225,1190444,1213512,1026445,213.6129032,35.77419355,58.41935484,57.22580645,15,12090,0,1636.4246297,0.15308792884758282,151.41935483999998,0.7088492903363152,111.36633063414706,3053.7399389,706.0
1121072,11620725,관악구,조원동,27811.26727,443.7116682,238.995391,1724.842459,1664.755138,1320.291347,1403.0526,432.1473443,218.4073537,1888.753352,1463.723011,1195.322805,978.5821842,64.0,3.0,187,1225,1190444,1213512,1026445,470.8451613,56.56129032,116.083871,120.5806452,8,12090,0,1333.2617572,0.04793962620459905,293.22580652,0.6227648293345646,42.804378112037035,11639.3228962,706.0
1121073,11620735,관악구,대학동,32348.59465,439.041167,222.3466045,2312.012961,1769.751421,1418.422516,1507.644462,519.6937207,214.3738726,2049.707227,1203.992428,1069.55328,817.415128,101.0,3.0,187,1225,1190444,1213512,1026445,288.0967742,33.74731183,56.60215054,80.71505376,5,12090,0,1395.4553647999999,0.04313805220592481,171.06451613000002,0.5937744933278742,36.800485859746615,12148.499423,706.0
1121078,11620605,관악구,은천동,28309.64138,991.8799438,451.4455094,1234.70366,1269.874226,1126.934794,1261.584212,900.6949741,459.0627954,1488.986603,1146.411271,1164.714706,1051.570407,127.0,4.0,187,1225,1190444,1213512,1026445,425.4270833,70.0625,98.30208333,105.5625,15,12090,0,2803.0832227,0.09901514417205945,273.92708333,0.6438872701878123,42.050832930756116,9744.779879,706.0
1121079,11620565,관악구,성현동,23201.11158,1181.466548,693.1943298,648.2612267,852.76367,862.8640011,1055.462433,1015.275457,599.7255952,741.4983239,720.6058409,941.4342821,994.6573481,79.0,3.0,187,1225,1190444,1213512,1026445,164.0322581,26.0,37.70967742,46.43548387,16,12090,0,3489.6619299999998,0.15040925595169263,110.14516129,0.6714847589481547,51.30978297721716,6817.5471258,706.0
1121080,11620595,관악구,청룡동,38950.07326,524.0481694,275.4060627,2302.523189,1667.698888,1231.301928,1316.918605,653.061576,381.1317164,3419.535565,2101.309368,1538.080588,1026.646916,154.0,4.0,187,1225,1190444,1213512,1026445,383.7511521,65.06912442,92.5483871,98.68663594,9,12090,0,1833.6475245,0.04707686972139985,256.30414745999997,0.6678915387157217,30.563331474463062,14604.015047,706.0
